code_article,code_site,date,quantite
01742,Site1,2026-09-14,20.6
01742,Site1,2026-09-21,20.6
01742,Site1,2026-09-28,20.6
01742,Site1,2026-10-05,26.75
01742,Site1,2026-10-12,26.75
01742,Site1,2026-10-19,26.75
01742,Site1,2026-10-26,26.75
01742,Site1,2026-11-02,26.75
01742,Site1,2026-11-09,26.75
01742,Site1,2026-11-16,26.75
01742,Site1,2026-11-23,26.75
01742,Site1,2026-11-30,26.75
01742,Site1,2026-12-07,21.4
01742,Site1,2026-12-14,21.4
01742,Site1,2026-12-21,21.4
01742,Site1,2026-12-28,21.4
01743,Site1,2026-02-09,0.0
01743,Site1,2026-02-16,0.0
01743,Site1,2026-02-23,0.0
01743,Site1,2026-03-02,0.0
01743,Site1,2026-03-09,0.0
01743,Site1,2026-03-16,0.0
01743,Site1,2026-03-23,0.0
01743,Site1,2026-03-30,0.0
01743,Site1,2026-04-06,8.399999999999999
01743,Site1,2026-04-13,8.399999999999999
01743,Site1,2026-04-20,8.399999999999999
01743,Site1,2026-04-27,8.399999999999999
01743,Site1,2026-05-04,13.75
01743,Site1,2026-05-11,13.75
01743,Site1,2026-05-18,13.75
01743,Site1,2026-05-25,13.75
01743,Site1,2026-06-01,13.75
01743,Site1,2026-06-08,13.75
01743,Site1,2026-06-15,13.75
01743,Site1,2026-06-22,13.75
01743,Site1,2026-06-29,13.75
01743,Site1,2026-07-06,14.0
01743,Site1,2026-07-13,14.0
01743,Site1,2026-07-20,14.0
01743,Site1,2026-07-27,14.0
01743,Site1,2026-08-03,17.5
01743,Site1,2026-08-10,17.5
01743,Site1,2026-08-17,17.5
01743,Site1,2026-08-24,17.5
01743,Site1,2026-08-31,17.5
01743,Site1,2026-09-07,14.8
01743,Site1,2026-09-14,14.8
01743,Site1,2026-09-21,14.8
01743,Site1,2026-09-28,14.8
01743,Site1,2026-10-05,19.5
01743,Site1,2026-10-12,19.5
01743,Site1,2026-10-19,19.5
01743,Site1,2026-10-26,19.5
01743,Site1,2026-11-02,19.5
01743,Site1,2026-11-09,19.5
01743,Site1,2026-11-16,19.5
01743,Site1,2026-11-23,19.5
01743,Site1,2026-11-30,19.5
01743,Site1,2026-12-07,15.6
01743,Site1,2026-12-14,15.6
01743,Site1,2026-12-21,15.6
01743,Site1,2026-12-28,15.6
01744,Site1,2026-02-09,0.0
01744,Site1,2026-02-16,0.0
01744,Site1,2026-02-23,0.0
01744,Site1,2026-03-02,0.0
01744,Site1,2026-03-09,0.0
01744,Site1,2026-03-16,0.0
01744,Site1,2026-03-23,0.0
01744,Site1,2026-03-30,0.0
01744,Site1,2026-04-06,19.6
01744,Site1,2026-04-13,19.6
01744,Site1,2026-04-20,19.6
01744,Site1,2026-04-27,19.6
01744,Site1,2026-05-04,27.75
01744,Site1,2026-05-11,27.75
01744,Site1,2026-05-18,27.75
01744,Site1,2026-05-25,27.75
01744,Site1,2026-06-01,27.75
01744,Site1,2026-06-08,27.75
01744,Site1,2026-06-15,27.75
01744,Site1,2026-06-22,27.75
01744,Site1,2026-06-29,27.75
01744,Site1,2026-07-06,32.6
01744,Site1,2026-07-13,32.6
01744,Site1,2026-07-20,32.6
01744,Site1,2026-07-27,32.6
01744,Site1,2026-08-03,40.75
01744,Site1,2026-08-10,40.75
01744,Site1,2026-08-17,40.75
01744,Site1,2026-08-24,40.75
01744,Site1,2026-08-31,40.75
01744,Site1,2026-09-07,33.4
01744,Site1,2026-09-14,33.4
01744,Site1,2026-09-21,33.4
01744,Site1,2026-09-28,33.4
01744,Site1,2026-10-05,42.75
01744,Site1,2026-10-12,42.75
01744,Site1,2026-10-19,42.75
01744,Site1,2026-10-26,42.75
01744,Site1,2026-11-02,42.75
01744,Site1,2026-11-09,42.75
01744,Site1,2026-11-16,42.75
01744,Site1,2026-11-23,42.75
01744,Site1,2026-11-30,42.75
01744,Site1,2026-12-07,34.2
01744,Site1,2026-12-14,34.2
01744,Site1,2026-12-21,34.2
01744,Site1,2026-12-28,34.2
01745,Site1,2026-02-09,0.0
01745,Site1,2026-02-16,0.0
01745,Site1,2026-02-23,0.0
01745,Site1,2026-03-02,0.0
01745,Site1,2026-03-09,0.0
01745,Site1,2026-03-16,0.0
01745,Site1,2026-03-23,0.0
01745,Site1,2026-03-30,0.0
01745,Site1,2026-04-06,7.4
01745,Site1,2026-04-13,7.4
01745,Site1,2026-04-20,7.4
01745,Site1,2026-04-27,7.4
01745,Site1,2026-05-04,12.5
01745,Site1,2026-05-11,12.5
01745,Site1,2026-05-18,12.5
01745,Site1,2026-05-25,12.5
01745,Site1,2026-06-01,12.5
01745,Site1,2026-06-08,12.5
01745,Site1,2026-06-15,12.5
01745,Site1,2026-06-22,12.5
01745,Site1,2026-06-29,12.5
01745,Site1,2026-07-06,12.6
01745,Site1,2026-07-13,12.6
01745,Site1,2026-07-20,12.6
01745,Site1,2026-07-27,12.6
01745,Site1,2026-08-03,15.75
01745,Site1,2026-08-10,15.75
01745,Site1,2026-08-17,15.75
01745,Site1,2026-08-24,15.75
01745,Site1,2026-08-31,15.75
01745,Site1,2026-09-07,13.2
01745,Site1,2026-09-14,13.2
01745,Site1,2026-09-21,13.2
01745,Site1,2026-09-28,13.2
01745,Site1,2026-10-05,17.5
01745,Site1,2026-10-12,17.5
01745,Site1,2026-10-19,17.5
01745,Site1,2026-10-26,17.5
01745,Site1,2026-11-02,17.5
01745,Site1,2026-11-09,17.5
01745,Site1,2026-11-16,17.5
01745,Site1,2026-11-23,17.5
01745,Site1,2026-11-30,17.5
01745,Site1,2026-12-07,14.0
01745,Site1,2026-12-14,14.0
01745,Site1,2026-12-21,14.0
01745,Site1,2026-12-28,14.0
01746,Site1,2026-02-09,5.0
01746,Site1,2026-02-16,5.0
01746,Site1,2026-02-23,5.0
01746,Site1,2026-03-02,5.0
01746,Site1,2026-03-09,5.0
01746,Site1,2026-03-16,5.0
01746,Site1,2026-03-23,5.0
01746,Site1,2026-03-30,5.0
01746,Site1,2026-04-06,9.0
01746,Site1,2026-04-13,9.0
01746,Site1,2026-04-20,9.0
01746,Site1,2026-04-27,9.0
01746,Site1,2026-05-04,11.25
01746,Site1,2026-05-11,11.25
01746,Site1,2026-05-18,11.25
01746,Site1,2026-05-25,11.25
01746,Site1,2026-06-01,12.25
01746,Site1,2026-06-08,12.25
01746,Site1,2026-06-15,12.25
01746,Site1,2026-06-22,12.25
01746,Site1,2026-06-29,12.25
01746,Site1,2026-07-06,12.4
01746,Site1,2026-07-13,12.4
01746,Site1,2026-07-20,12.4
01746,Site1,2026-07-27,12.4
01746,Site1,2026-08-03,15.5
01746,Site1,2026-08-10,15.5
01746,Site1,2026-08-17,15.5
01746,Site1,2026-08-24,15.5
01746,Site1,2026-08-31,15.5
01746,Site1,2026-09-07,12.4
01746,Site1,2026-09-14,12.4
01746,Site1,2026-09-21,12.4
01746,Site1,2026-09-28,12.4
01746,Site1,2026-10-05,15.5
01746,Site1,2026-10-12,15.5
01746,Site1,2026-10-19,15.5
01746,Site1,2026-10-26,15.5
01746,Site1,2026-11-02,15.5
01746,Site1,2026-11-09,15.5
01746,Site1,2026-11-16,15.5
01746,Site1,2026-11-23,15.5
01746,Site1,2026-11-30,15.5
01746,Site1,2026-12-07,12.4
01746,Site1,2026-12-14,12.4
01746,Site1,2026-12-21,12.4
01746,Site1,2026-12-28,12.4
01747,Site1,2026-02-09,0.0
01747,Site1,2026-02-16,0.0
01747,Site1,2026-02-23,0.0
01747,Site1,2026-03-02,0.0
01747,Site1,2026-03-09,0.0
01747,Site1,2026-03-16,0.0
01747,Site1,2026-03-23,0.0
01747,Site1,2026-03-30,0.0
01747,Site1,2026-04-06,7.0
01747,Site1,2026-04-13,7.0
01747,Site1,2026-04-20,7.0
01747,Site1,2026-04-27,7.0
01747,Site1,2026-05-04,8.75
01747,Site1,2026-05-11,8.75
01747,Site1,2026-05-18,8.75
01747,Site1,2026-05-25,8.75
01747,Site1,2026-06-01,10.25
01747,Site1,2026-06-08,10.25
01747,Site1,2026-06-15,10.25
01747,Site1,2026-06-22,10.25
01747,Site1,2026-06-29,10.25
01747,Site1,2026-07-06,11.6
01747,Site1,2026-07-13,11.6
01747,Site1,2026-07-20,11.6
01747,Site1,2026-07-27,11.6
01747,Site1,2026-08-03,14.5
01747,Site1,2026-08-10,14.5
01747,Site1,2026-08-17,14.5
01747,Site1,2026-08-24,14.5
01747,Site1,2026-08-31,14.5
01747,Site1,2026-09-07,11.6
01747,Site1,2026-09-14,11.6
01747,Site1,2026-09-21,11.6
01747,Site1,2026-09-28,11.6
01747,Site1,2026-10-05,14.5
01747,Site1,2026-10-12,14.5
01747,Site1,2026-10-19,14.5
01747,Site1,2026-10-26,14.5
01747,Site1,2026-11-02,14.5
01747,Site1,2026-11-09,14.5
01747,Site1,2026-11-16,14.5
01747,Site1,2026-11-23,14.5
01747,Site1,2026-11-30,14.5
01747,Site1,2026-12-07,11.6
01747,Site1,2026-12-14,11.6
01747,Site1,2026-12-21,11.6
01747,Site1,2026-12-28,11.6
01748,Site1,2026-02-09,5.0
01748,Site1,2026-02-16,5.0
01748,Site1,2026-02-23,5.0
01748,Site1,2026-03-02,5.0
01748,Site1,2026-03-09,5.0
01748,Site1,2026-03-16,5.0
01748,Site1,2026-03-23,5.0
01748,Site1,2026-03-30,5.0
01748,Site1,2026-04-06,12.0
01748,Site1,2026-04-13,12.0
01748,Site1,2026-04-20,12.0
01748,Site1,2026-04-27,12.0
01748,Site1,2026-05-04,15.0
01748,Site1,2026-05-11,15.0
01748,Site1,2026-05-18,15.0
01748,Site1,2026-05-25,15.0
01748,Site1,2026-06-01,16.75
01748,Site1,2026-06-08,16.75
01748,Site1,2026-06-15,16.75
01748,Site1,2026-06-22,16.75
01748,Site1,2026-06-29,16.75
01748,Site1,2026-07-06,17.4
01748,Site1,2026-07-13,17.4
01748,Site1,2026-07-20,17.4
01748,Site1,2026-07-27,17.4
01748,Site1,2026-08-03,21.75
01748,Site1,2026-08-10,21.75
01748,Site1,2026-08-17,21.75
01748,Site1,2026-08-24,21.75
01748,Site1,2026-08-31,21.75
01748,Site1,2026-09-07,17.4
01748,Site1,2026-09-14,17.4
01748,Site1,2026-09-21,17.4
01748,Site1,2026-09-28,17.4
01748,Site1,2026-10-05,21.75
01748,Site1,2026-10-12,21.75
01748,Site1,2026-10-19,21.75
01748,Site1,2026-10-26,21.75
01748,Site1,2026-11-02,21.75
01748,Site1,2026-11-09,21.75
01748,Site1,2026-11-16,21.75
01748,Site1,2026-11-23,21.75
01748,Site1,2026-11-30,21.75
01748,Site1,2026-12-07,17.4
01748,Site1,2026-12-14,17.4
01748,Site1,2026-12-21,17.4
01748,Site1,2026-12-28,17.4
01749,Site1,2026-02-09,0.0
01749,Site1,2026-02-16,0.0
01749,Site1,2026-02-23,0.0
01749,Site1,2026-03-02,0.0
01749,Site1,2026-03-09,0.0
01749,Site1,2026-03-16,0.0
01749,Site1,2026-03-23,0.0
01749,Site1,2026-03-30,0.0
01749,Site1,2026-04-06,6.0
01749,Site1,2026-04-13,6.0
01749,Site1,2026-04-20,6.0
01749,Site1,2026-04-27,6.0
01749,Site1,2026-05-04,7.5
01749,Site1,2026-05-11,7.5
01749,Site1,2026-05-18,7.5
01749,Site1,2026-05-25,7.5
01749,Site1,2026-06-01,8.75
01749,Site1,2026-06-08,8.75
01749,Site1,2026-06-15,8.75
01749,Site1,2026-06-22,8.75
01749,Site1,2026-06-29,8.75
01749,Site1,2026-07-06,10.0
01749,Site1,2026-07-13,10.0
01749,Site1,2026-07-20,10.0
01749,Site1,2026-07-27,10.0
01749,Site1,2026-08-03,12.5
01749,Site1,2026-08-10,12.5
01749,Site1,2026-08-17,12.5
01749,Site1,2026-08-24,12.5
01749,Site1,2026-08-31,12.5
01749,Site1,2026-09-07,10.0
01749,Site1,2026-09-14,10.0
01749,Site1,2026-09-21,10.0
01749,Site1,2026-09-28,10.0
01749,Site1,2026-10-05,12.5
01749,Site1,2026-10-12,12.5
01749,Site1,2026-10-19,12.5
01749,Site1,2026-10-26,12.5
01749,Site1,2026-11-02,12.5
01749,Site1,2026-11-09,12.5
01749,Site1,2026-11-16,12.5
01749,Site1,2026-11-23,12.5
01749,Site1,2026-11-30,12.5
01749,Site1,2026-12-07,10.0
01749,Site1,2026-12-14,10.0
01749,Site1,2026-12-21,10.0
01749,Site1,2026-12-28,10.0
01750,Site1,2026-02-09,0.0
01750,Site1,2026-02-16,0.0
01750,Site1,2026-02-23,0.0
01750,Site1,2026-03-02,0.0
01750,Site1,2026-03-09,0.0
01750,Site1,2026-03-16,0.0
01750,Site1,2026-03-23,0.0
01750,Site1,2026-03-30,0.0
01750,Site1,2026-04-06,1.0
01750,Site1,2026-04-13,1.0
01750,Site1,2026-04-20,1.0
01750,Site1,2026-04-27,1.0
01750,Site1,2026-05-04,2.5
01750,Site1,2026-05-11,2.5
01750,Site1,2026-05-18,2.5
01750,Site1,2026-05-25,2.5
01750,Site1,2026-06-01,2.5
01750,Site1,2026-06-08,2.5
01750,Site1,2026-06-15,2.5
01750,Site1,2026-06-22,2.5
01750,Site1,2026-06-29,2.5
01750,Site1,2026-07-06,2.0
01750,Site1,2026-07-13,2.0
01750,Site1,2026-07-20,2.0
01750,Site1,2026-07-27,2.0
01750,Site1,2026-08-03,2.5
01750,Site1,2026-08-10,2.5
01750,Site1,2026-08-17,2.5
01750,Site1,2026-08-24,2.5
01750,Site1,2026-08-31,2.5
01750,Site1,2026-09-07,2.2
01750,Site1,2026-09-14,2.2
01750,Site1,2026-09-21,2.2
01750,Site1,2026-09-28,2.2
01750,Site1,2026-10-05,3.0
01750,Site1,2026-10-12,3.0
01750,Site1,2026-10-19,3.0
01750,Site1,2026-10-26,3.0
01750,Site1,2026-11-02,3.0
01750,Site1,2026-11-09,3.0
01750,Site1,2026-11-16,3.0
01750,Site1,2026-11-23,3.0
01750,Site1,2026-11-30,3.0
01750,Site1,2026-12-07,2.4
01750,Site1,2026-12-14,2.4
01750,Site1,2026-12-21,2.4
01750,Site1,2026-12-28,2.4
01751,Site1,2026-02-09,0.0
01751,Site1,2026-02-16,0.0
01751,Site1,2026-02-23,0.0
01751,Site1,2026-03-02,0.0
01751,Site1,2026-03-09,0.0
01751,Site1,2026-03-16,0.0
01751,Site1,2026-03-23,0.0
01751,Site1,2026-03-30,0.0
01751,Site1,2026-04-06,1.0
01751,Site1,2026-04-13,1.0
01751,Site1,2026-04-20,1.0
01751,Site1,2026-04-27,1.0
01751,Site1,2026-05-04,2.5
01751,Site1,2026-05-11,2.5
01751,Site1,2026-05-18,2.5
01751,Site1,2026-05-25,2.5
01751,Site1,2026-06-01,2.5
01751,Site1,2026-06-08,2.5
01751,Site1,2026-06-15,2.5
01751,Site1,2026-06-22,2.5
01751,Site1,2026-06-29,2.5
01751,Site1,2026-07-06,2.0
01751,Site1,2026-07-13,2.0
01751,Site1,2026-07-20,2.0
01751,Site1,2026-07-27,2.0
01751,Site1,2026-08-03,2.5
01751,Site1,2026-08-10,2.5
01751,Site1,2026-08-17,2.5
01751,Site1,2026-08-24,2.5
01751,Site1,2026-08-31,2.5
01751,Site1,2026-09-07,2.2
01751,Site1,2026-09-14,2.2
01751,Site1,2026-09-21,2.2
01751,Site1,2026-09-28,2.2
01751,Site1,2026-10-05,3.0
01751,Site1,2026-10-12,3.0
01751,Site1,2026-10-19,3.0
01751,Site1,2026-10-26,3.0
01751,Site1,2026-11-02,3.0
01751,Site1,2026-11-09,3.0
01751,Site1,2026-11-16,3.0
01751,Site1,2026-11-23,3.0
01751,Site1,2026-11-30,3.0
01751,Site1,2026-12-07,2.4
01751,Site1,2026-12-14,2.4
01751,Site1,2026-12-21,2.4
01751,Site1,2026-12-28,2.4
01752,Site1,2026-02-09,0.0
01752,Site1,2026-02-16,0.0
01752,Site1,2026-02-23,0.0
01752,Site1,2026-03-02,0.0
01752,Site1,2026-03-09,0.0
01752,Site1,2026-03-16,0.0
01752,Site1,2026-03-23,0.0
01752,Site1,2026-03-30,0.0
01752,Site1,2026-04-06,2.0
01752,Site1,2026-04-13,2.0
01752,Site1,2026-04-20,2.0
01752,Site1,2026-04-27,2.0
01752,Site1,2026-05-04,3.75
01752,Site1,2026-05-11,3.75
01752,Site1,2026-05-18,3.75
01752,Site1,2026-05-25,3.75
01752,Site1,2026-06-01,3.75
01752,Site1,2026-06-08,3.75
01752,Site1,2026-06-15,3.75
01752,Site1,2026-06-22,3.75
01752,Site1,2026-06-29,3.75
01752,Site1,2026-07-06,3.0
01752,Site1,2026-07-13,3.0
01752,Site1,2026-07-20,3.0
01752,Site1,2026-07-27,3.0
01752,Site1,2026-08-03,3.75
01752,Site1,2026-08-10,3.75
01752,Site1,2026-08-17,3.75
01752,Site1,2026-08-24,3.75
01752,Site1,2026-08-31,3.75
01752,Site1,2026-09-07,3.4
01752,Site1,2026-09-14,3.4
01752,Site1,2026-09-21,3.4
01752,Site1,2026-09-28,3.4
01752,Site1,2026-10-05,4.5
01752,Site1,2026-10-12,4.5
01752,Site1,2026-10-19,4.5
01752,Site1,2026-10-26,4.5
01752,Site1,2026-11-02,4.5
01752,Site1,2026-11-09,4.5
01752,Site1,2026-11-16,4.5
01752,Site1,2026-11-23,4.5
01752,Site1,2026-11-30,4.5
01752,Site1,2026-12-07,3.6
01752,Site1,2026-12-14,3.6
01752,Site1,2026-12-21,3.6
01752,Site1,2026-12-28,3.6
01753,Site1,2026-02-09,0.0
01753,Site1,2026-02-16,0.0
01753,Site1,2026-02-23,0.0
01753,Site1,2026-03-02,77.25
01753,Site1,2026-03-09,77.25
01753,Site1,2026-03-16,77.25
01753,Site1,2026-03-23,77.25
01753,Site1,2026-03-30,77.25
01753,Site1,2026-04-06,61.8
01753,Site1,2026-04-13,61.8
01753,Site1,2026-04-20,61.8
01753,Site1,2026-04-27,61.8
01753,Site1,2026-05-04,38.5
01753,Site1,2026-05-11,38.5
01753,Site1,2026-05-18,38.5
01753,Site1,2026-05-25,38.5
01753,Site1,2026-06-01,42.0
01753,Site1,2026-06-08,42.0
01753,Site1,2026-06-15,42.0
01753,Site1,2026-06-22,42.0
01753,Site1,2026-06-29,42.0
01753,Site1,2026-07-06,67.2
01753,Site1,2026-07-13,67.2
01753,Site1,2026-07-20,67.2
01753,Site1,2026-07-27,67.2
01753,Site1,2026-08-03,84.0
01753,Site1,2026-08-10,84.0
01753,Site1,2026-08-17,84.0
01753,Site1,2026-08-24,84.0
01753,Site1,2026-08-31,84.0
01753,Site1,2026-09-07,71.8
01753,Site1,2026-09-14,71.8
01753,Site1,2026-09-21,71.8
01753,Site1,2026-09-28,71.8
01753,Site1,2026-10-05,89.75
01753,Site1,2026-10-12,89.75
01753,Site1,2026-10-19,89.75
01753,Site1,2026-10-26,89.75
01753,Site1,2026-11-02,89.75
01753,Site1,2026-11-09,89.75
01753,Site1,2026-11-16,89.75
01753,Site1,2026-11-23,89.75
01753,Site1,2026-11-30,89.75
01753,Site1,2026-12-07,71.8
01753,Site1,2026-12-14,71.8
01753,Site1,2026-12-21,71.8
01753,Site1,2026-12-28,71.8
01754,Site1,2026-02-09,0.0
01754,Site1,2026-02-16,0.0
01754,Site1,2026-02-23,0.0
01754,Site1,2026-03-02,231.5
01754,Site1,2026-03-09,231.5
01754,Site1,2026-03-16,231.5
01754,Site1,2026-03-23,231.5
01754,Site1,2026-03-30,231.5
01754,Site1,2026-04-06,185.2
01754,Site1,2026-04-13,185.2
01754,Site1,2026-04-20,185.2
01754,Site1,2026-04-27,185.2
01754,Site1,2026-05-04,100.0
01754,Site1,2026-05-11,100.0
01754,Site1,2026-05-18,100.0
01754,Site1,2026-05-25,100.0
01754,Site1,2026-06-01,168.0
01754,Site1,2026-06-08,168.0
01754,Site1,2026-06-15,168.0
01754,Site1,2026-06-22,168.0
01754,Site1,2026-06-29,168.0
01754,Site1,2026-07-06,201.4
01754,Site1,2026-07-13,201.4
01754,Site1,2026-07-20,201.4
01754,Site1,2026-07-27,201.4
01754,Site1,2026-08-03,251.75
01754,Site1,2026-08-10,251.75
01754,Site1,2026-08-17,251.75
01754,Site1,2026-08-24,251.75
01754,Site1,2026-08-31,251.75
01754,Site1,2026-09-07,215.4
01754,Site1,2026-09-14,215.4
01754,Site1,2026-09-21,215.4
01754,Site1,2026-09-28,215.4
01754,Site1,2026-10-05,269.25
01754,Site1,2026-10-12,269.25
01754,Site1,2026-10-19,269.25
01754,Site1,2026-10-26,269.25
01754,Site1,2026-11-02,269.25
01754,Site1,2026-11-09,269.25
01754,Site1,2026-11-16,269.25
01754,Site1,2026-11-23,269.25
01754,Site1,2026-11-30,269.25
01754,Site1,2026-12-07,215.4
01754,Site1,2026-12-14,215.4
01754,Site1,2026-12-21,215.4
01754,Site1,2026-12-28,215.4
01755,Site1,2026-02-09,0.0
01755,Site1,2026-02-16,0.0
01755,Site1,2026-02-23,0.0
01755,Site1,2026-03-02,154.5
01755,Site1,2026-03-09,154.5
01755,Site1,2026-03-16,154.5
01755,Site1,2026-03-23,154.5
01755,Site1,2026-03-30,154.5
01755,Site1,2026-04-06,123.6
01755,Site1,2026-04-13,123.6
01755,Site1,2026-04-20,123.6
01755,Site1,2026-04-27,123.6
01755,Site1,2026-05-04,77.25
01755,Site1,2026-05-11,77.25
01755,Site1,2026-05-18,77.25
01755,Site1,2026-05-25,77.25
01755,Site1,2026-06-01,126.0
01755,Site1,2026-06-08,126.0
01755,Site1,2026-06-15,126.0
01755,Site1,2026-06-22,126.0
01755,Site1,2026-06-29,126.0
01755,Site1,2026-07-06,100.8
01755,Site1,2026-07-13,100.8
01755,Site1,2026-07-20,100.8
01755,Site1,2026-07-27,100.8
01755,Site1,2026-08-03,126.0
01755,Site1,2026-08-10,126.0
01755,Site1,2026-08-17,126.0
01755,Site1,2026-08-24,126.0
01755,Site1,2026-08-31,126.0
01755,Site1,2026-09-07,107.6
01755,Site1,2026-09-14,107.6
01755,Site1,2026-09-21,107.6
01755,Site1,2026-09-28,107.6
01755,Site1,2026-10-05,179.5
01755,Site1,2026-10-12,179.5
01755,Site1,2026-10-19,179.5
01755,Site1,2026-10-26,179.5
01755,Site1,2026-11-02,179.5
01755,Site1,2026-11-09,179.5
01755,Site1,2026-11-16,179.5
01755,Site1,2026-11-23,179.5
01755,Site1,2026-11-30,179.5
01755,Site1,2026-12-07,143.6
01755,Site1,2026-12-14,143.6
01755,Site1,2026-12-21,143.6
01755,Site1,2026-12-28,143.6
01757,Site1,2026-02-09,0.0
01757,Site1,2026-02-16,0.0
01757,Site1,2026-02-23,0.0
01757,Site1,2026-03-02,154.5
01757,Site1,2026-03-09,154.5
01757,Site1,2026-03-16,154.5
01757,Site1,2026-03-23,154.5
01757,Site1,2026-03-30,154.5
01757,Site1,2026-04-06,123.6
01757,Site1,2026-04-13,123.6
01757,Site1,2026-04-20,123.6
01757,Site1,2026-04-27,123.6
01757,Site1,2026-05-04,77.25
01757,Site1,2026-05-11,77.25
01757,Site1,2026-05-18,77.25
01757,Site1,2026-05-25,77.25
01757,Site1,2026-06-01,84.0
01757,Site1,2026-06-08,84.0
01757,Site1,2026-06-15,84.0
01757,Site1,2026-06-22,84.0
01757,Site1,2026-06-29,84.0
01757,Site1,2026-07-06,100.8
01757,Site1,2026-07-13,100.8
01757,Site1,2026-07-20,100.8
01757,Site1,2026-07-27,100.8
01757,Site1,2026-08-03,126.0
01757,Site1,2026-08-10,126.0
01757,Site1,2026-08-17,126.0
01757,Site1,2026-08-24,126.0
01757,Site1,2026-08-31,126.0
01757,Site1,2026-09-07,143.6
01757,Site1,2026-09-14,143.6
01757,Site1,2026-09-21,143.6
01757,Site1,2026-09-28,143.6
01757,Site1,2026-10-05,179.5
01757,Site1,2026-10-12,179.5
01757,Site1,2026-10-19,179.5
01757,Site1,2026-10-26,179.5
01757,Site1,2026-11-02,179.5
01757,Site1,2026-11-09,179.5
01757,Site1,2026-11-16,179.5
01757,Site1,2026-11-23,179.5
01757,Site1,2026-11-30,179.5
01757,Site1,2026-12-07,143.6
01757,Site1,2026-12-14,143.6
01757,Site1,2026-12-21,143.6
01757,Site1,2026-12-28,143.6
01758,Site1,2026-02-09,250.0
01758,Site1,2026-02-16,250.0
01758,Site1,2026-02-23,250.0
01758,Site1,2026-03-02,100.0
01758,Site1,2026-03-09,100.0
01758,Site1,2026-03-16,100.0
01758,Site1,2026-03-23,100.0
01758,Site1,2026-03-30,100.0
01758,Site1,2026-04-06,93.333333
01758,Site1,2026-04-13,93.333333
01758,Site1,2026-04-20,93.333333
01758,Site1,2026-04-27,93.333333
01758,Site1,2026-05-04,100.0
01758,Site1,2026-05-11,100.0
01758,Site1,2026-05-18,100.0
01758,Site1,2026-05-25,100.0
01758,Site1,2026-06-01,112.5
01758,Site1,2026-06-08,112.5
01758,Site1,2026-06-15,112.5
01758,Site1,2026-06-22,112.5
01758,Site1,2026-06-29,112.5
01758,Site1,2026-07-06,116.666667
01758,Site1,2026-07-13,116.666667
01758,Site1,2026-07-20,116.666667
01758,Site1,2026-07-27,116.666667
01758,Site1,2026-08-03,160.416667
01758,Site1,2026-08-10,160.416667
01758,Site1,2026-08-17,160.416667
01758,Site1,2026-08-24,160.416667
01758,Site1,2026-08-31,160.416667
01758,Site1,2026-09-07,140.0
01758,Site1,2026-09-14,140.0
01758,Site1,2026-09-21,140.0
01758,Site1,2026-09-28,140.0
01758,Site1,2026-10-05,175.0
01758,Site1,2026-10-12,175.0
01758,Site1,2026-10-19,175.0
01758,Site1,2026-10-26,175.0
01758,Site1,2026-11-02,175.0
01758,Site1,2026-11-09,175.0
01758,Site1,2026-11-16,175.0
01758,Site1,2026-11-23,175.0
01758,Site1,2026-11-30,175.0
01758,Site1,2026-12-07,140.0
01758,Site1,2026-12-14,140.0
01758,Site1,2026-12-21,140.0
01758,Site1,2026-12-28,140.0
01759,Site1,2026-02-09,0.0
01759,Site1,2026-02-16,0.0
01759,Site1,2026-02-23,0.0
01759,Site1,2026-03-02,0.0
01759,Site1,2026-03-09,0.0
01759,Site1,2026-03-16,0.0
01759,Site1,2026-03-23,0.0
01759,Site1,2026-03-30,0.0
01759,Site1,2026-04-06,4.4
01759,Site1,2026-04-13,4.4
01759,Site1,2026-04-20,4.4
01759,Site1,2026-04-27,4.4
01759,Site1,2026-05-04,5.5
01759,Site1,2026-05-11,5.5
01759,Site1,2026-05-18,5.5
01759,Site1,2026-05-25,5.5
01759,Site1,2026-06-01,5.5
01759,Site1,2026-06-08,5.5
01759,Site1,2026-06-15,5.5
01759,Site1,2026-06-22,5.5
01759,Site1,2026-06-29,5.5
01759,Site1,2026-07-06,4.4
01759,Site1,2026-07-13,4.4
01759,Site1,2026-07-20,4.4
01759,Site1,2026-07-27,4.4
01759,Site1,2026-08-03,5.5
01759,Site1,2026-08-10,5.5
01759,Site1,2026-08-17,5.5
01759,Site1,2026-08-24,5.5
01759,Site1,2026-08-31,5.5
01759,Site1,2026-09-07,4.4
01759,Site1,2026-09-14,4.4
01759,Site1,2026-09-21,4.4
01759,Site1,2026-09-28,4.4
01759,Site1,2026-10-05,5.5
01759,Site1,2026-10-12,5.5
01759,Site1,2026-10-19,5.5
01759,Site1,2026-10-26,5.5
01759,Site1,2026-11-02,5.5
01759,Site1,2026-11-09,5.5
01759,Site1,2026-11-16,5.5
01759,Site1,2026-11-23,5.5
01759,Site1,2026-11-30,5.5
01759,Site1,2026-12-07,4.4
01759,Site1,2026-12-14,4.4
01759,Site1,2026-12-21,4.4
01759,Site1,2026-12-28,4.4
01760,Site1,2026-02-09,0.0
01760,Site1,2026-02-16,0.0
01760,Site1,2026-02-23,0.0
01760,Site1,2026-03-02,0.0
01760,Site1,2026-03-09,0.0
01760,Site1,2026-03-16,0.0
01760,Site1,2026-03-23,0.0
