code_article,code_site,date,ventes
1715,Site1,2026-11-09,470.92
1715,Site1,2026-11-16,470.92
1715,Site1,2026-11-23,470.92
1715,Site1,2026-11-30,470.92
1715,Site1,2026-12-07,378.07
1715,Site1,2026-12-14,378.07
1715,Site1,2026-12-21,378.07
1715,Site1,2026-12-28,378.07
1717,Site1,2026-02-09,10.0
1717,Site1,2026-02-16,10.0
1717,Site1,2026-02-23,10.0
1717,Site1,2026-03-02,10.0
1717,Site1,2026-03-09,10.0
1717,Site1,2026-03-16,10.0
1717,Site1,2026-03-23,10.0
1717,Site1,2026-03-30,10.0
1717,Site1,2026-04-06,8.0
1717,Site1,2026-04-13,8.0
1717,Site1,2026-04-20,8.0
1717,Site1,2026-04-27,8.0
1717,Site1,2026-05-04,12.0
1717,Site1,2026-05-11,12.0
1717,Site1,2026-05-18,12.0
1717,Site1,2026-05-25,12.0
1717,Site1,2026-06-01,12.0
1717,Site1,2026-06-08,12.0
1717,Site1,2026-06-15,12.0
1717,Site1,2026-06-22,12.0
1717,Site1,2026-06-29,12.0
1717,Site1,2026-07-06,9.6
1717,Site1,2026-07-13,9.6
1717,Site1,2026-07-20,9.6
1717,Site1,2026-07-27,9.6
1717,Site1,2026-08-03,12.0
1717,Site1,2026-08-10,12.0
1717,Site1,2026-08-17,12.0
1717,Site1,2026-08-24,12.0
1717,Site1,2026-08-31,12.0
1717,Site1,2026-09-07,9.6
1717,Site1,2026-09-14,9.6
1717,Site1,2026-09-21,9.6
1717,Site1,2026-09-28,9.6
1717,Site1,2026-10-05,12.0
1717,Site1,2026-10-12,12.0
1717,Site1,2026-10-19,12.0
1717,Site1,2026-10-26,12.0
1717,Site1,2026-11-02,12.0
1717,Site1,2026-11-09,12.0
1717,Site1,2026-11-16,12.0
1717,Site1,2026-11-23,12.0
1717,Site1,2026-11-30,12.0
1717,Site1,2026-12-07,9.6
1717,Site1,2026-12-14,9.6
1717,Site1,2026-12-21,9.6
1717,Site1,2026-12-28,9.6
1718,Site1,2026-02-09,15.0
1718,Site1,2026-02-16,15.0
1718,Site1,2026-02-23,15.0
1718,Site1,2026-03-02,15.0
1718,Site1,2026-03-09,15.0
1718,Site1,2026-03-16,15.0
1718,Site1,2026-03-23,15.0
1718,Site1,2026-03-30,15.0
1718,Site1,2026-04-06,12.0
1718,Site1,2026-04-13,12.0
1718,Site1,2026-04-20,12.0
1718,Site1,2026-04-27,12.0
1718,Site1,2026-05-04,18.0
1718,Site1,2026-05-11,18.0
1718,Site1,2026-05-18,18.0
1718,Site1,2026-05-25,18.0
1718,Site1,2026-06-01,18.0
1718,Site1,2026-06-08,18.0
1718,Site1,2026-06-15,18.0
1718,Site1,2026-06-22,18.0
1718,Site1,2026-06-29,18.0
1718,Site1,2026-07-06,14.4
1718,Site1,2026-07-13,14.4
1718,Site1,2026-07-20,14.4
1718,Site1,2026-07-27,14.4
1718,Site1,2026-08-03,18.0
1718,Site1,2026-08-10,18.0
1718,Site1,2026-08-17,18.0
1718,Site1,2026-08-24,18.0
1718,Site1,2026-08-31,18.0
1718,Site1,2026-09-07,14.4
1718,Site1,2026-09-14,14.4
1718,Site1,2026-09-21,14.4
1718,Site1,2026-09-28,14.4
1718,Site1,2026-10-05,18.0
1718,Site1,2026-10-12,18.0
1718,Site1,2026-10-19,18.0
1718,Site1,2026-10-26,18.0
1718,Site1,2026-11-02,18.0
1718,Site1,2026-11-09,18.0
1718,Site1,2026-11-16,18.0
1718,Site1,2026-11-23,18.0
1718,Site1,2026-11-30,18.0
1718,Site1,2026-12-07,14.4
1718,Site1,2026-12-14,14.4
1718,Site1,2026-12-21,14.4
1718,Site1,2026-12-28,14.4
1719,Site1,2026-02-09,15.0
1719,Site1,2026-02-16,15.0
1719,Site1,2026-02-23,15.0
1719,Site1,2026-03-02,15.0
1719,Site1,2026-03-09,15.0
1719,Site1,2026-03-16,15.0
1719,Site1,2026-03-23,15.0
1719,Site1,2026-03-30,15.0
1719,Site1,2026-04-06,12.0
1719,Site1,2026-04-13,12.0
1719,Site1,2026-04-20,12.0
1719,Site1,2026-04-27,12.0
1719,Site1,2026-05-04,18.0
1719,Site1,2026-05-11,18.0
1719,Site1,2026-05-18,18.0
1719,Site1,2026-05-25,18.0
1719,Site1,2026-06-01,18.0
1719,Site1,2026-06-08,18.0
1719,Site1,2026-06-15,18.0
1719,Site1,2026-06-22,18.0
1719,Site1,2026-06-29,18.0
1719,Site1,2026-07-06,14.4
1719,Site1,2026-07-13,14.4
1719,Site1,2026-07-20,14.4
1719,Site1,2026-07-27,14.4
1719,Site1,2026-08-03,18.0
1719,Site1,2026-08-10,18.0
1719,Site1,2026-08-17,18.0
1719,Site1,2026-08-24,18.0
1719,Site1,2026-08-31,18.0
1719,Site1,2026-09-07,14.4
1719,Site1,2026-09-14,14.4
1719,Site1,2026-09-21,14.4
1719,Site1,2026-09-28,14.4
1719,Site1,2026-10-05,18.0
1719,Site1,2026-10-12,18.0
1719,Site1,2026-10-19,18.0
1719,Site1,2026-10-26,18.0
1719,Site1,2026-11-02,18.0
1719,Site1,2026-11-09,18.0
1719,Site1,2026-11-16,18.0
1719,Site1,2026-11-23,18.0
1719,Site1,2026-11-30,18.0
1719,Site1,2026-12-07,14.4
1719,Site1,2026-12-14,14.4
1719,Site1,2026-12-21,14.4
1719,Site1,2026-12-28,14.4
1731,Site1,2026-02-09,27.5
1731,Site1,2026-02-16,27.5
1731,Site1,2026-02-23,27.5
1731,Site1,2026-03-02,30.0
1731,Site1,2026-03-09,30.0
1731,Site1,2026-03-16,30.0
1731,Site1,2026-03-23,30.0
1731,Site1,2026-03-30,30.0
1731,Site1,2026-04-06,30.2
1731,Site1,2026-04-13,30.2
1731,Site1,2026-04-20,30.2
1731,Site1,2026-04-27,30.2
1731,Site1,2026-05-04,47.5
1731,Site1,2026-05-11,47.5
1731,Site1,2026-05-18,47.5
1731,Site1,2026-05-25,47.5
1731,Site1,2026-06-01,51.75
1731,Site1,2026-06-08,51.75
1731,Site1,2026-06-15,51.75
1731,Site1,2026-06-22,51.75
1731,Site1,2026-06-29,51.75
1731,Site1,2026-07-06,44.8
1731,Site1,2026-07-13,44.8
1731,Site1,2026-07-20,44.8
1731,Site1,2026-07-27,44.8
1731,Site1,2026-08-03,57.75
1731,Site1,2026-08-10,57.75
1731,Site1,2026-08-17,57.75
1731,Site1,2026-08-24,57.75
1731,Site1,2026-08-31,57.75
1731,Site1,2026-09-07,47.6
1731,Site1,2026-09-14,47.6
1731,Site1,2026-09-21,47.6
1731,Site1,2026-09-28,47.6
1731,Site1,2026-10-05,61.25
1731,Site1,2026-10-12,61.25
1731,Site1,2026-10-19,61.25
1731,Site1,2026-10-26,61.25
1731,Site1,2026-11-02,61.25
1731,Site1,2026-11-09,61.25
1731,Site1,2026-11-16,61.25
1731,Site1,2026-11-23,61.25
1731,Site1,2026-11-30,61.25
1731,Site1,2026-12-07,49.0
1731,Site1,2026-12-14,49.0
1731,Site1,2026-12-21,49.0
1731,Site1,2026-12-28,49.0
1735,Site1,2026-02-09,31.5
1735,Site1,2026-02-16,31.5
1735,Site1,2026-02-23,31.5
1735,Site1,2026-03-02,31.5
1735,Site1,2026-03-09,31.5
1735,Site1,2026-03-16,31.5
1735,Site1,2026-03-23,31.5
1735,Site1,2026-03-30,31.5
1735,Site1,2026-04-06,46.04
1735,Site1,2026-04-13,46.04
1735,Site1,2026-04-20,46.04
1735,Site1,2026-04-27,46.04
1735,Site1,2026-05-04,57.55
1735,Site1,2026-05-11,57.55
1735,Site1,2026-05-18,57.55
1735,Site1,2026-05-25,57.55
1735,Site1,2026-06-01,115.1
1735,Site1,2026-06-08,115.1
1735,Site1,2026-06-15,115.1
1735,Site1,2026-06-22,115.1
1735,Site1,2026-06-29,115.1
1735,Site1,2026-07-06,92.08
1735,Site1,2026-07-13,92.08
1735,Site1,2026-07-20,92.08
1735,Site1,2026-07-27,92.08
1735,Site1,2026-08-03,115.1
1735,Site1,2026-08-10,115.1
1735,Site1,2026-08-17,115.1
1735,Site1,2026-08-24,115.1
1735,Site1,2026-08-31,115.1
1735,Site1,2026-09-07,92.08
1735,Site1,2026-09-14,92.08
1735,Site1,2026-09-21,92.08
1735,Site1,2026-09-28,92.08
1735,Site1,2026-10-05,115.1
1735,Site1,2026-10-12,115.1
1735,Site1,2026-10-19,115.1
1735,Site1,2026-10-26,115.1
1735,Site1,2026-11-02,115.1
1735,Site1,2026-11-09,115.1
1735,Site1,2026-11-16,115.1
1735,Site1,2026-11-23,115.1
1735,Site1,2026-11-30,115.1
1735,Site1,2026-12-07,92.08
1735,Site1,2026-12-14,92.08
1735,Site1,2026-12-21,92.08
1735,Site1,2026-12-28,92.08
1736,Site1,2026-02-09,9.0
1736,Site1,2026-02-16,9.0
1736,Site1,2026-02-23,9.0
1736,Site1,2026-03-02,13.75
1736,Site1,2026-03-09,13.75
1736,Site1,2026-03-16,13.75
1736,Site1,2026-03-23,13.75
1736,Site1,2026-03-30,13.75
1736,Site1,2026-04-06,15.2
1736,Site1,2026-04-13,15.2
1736,Site1,2026-04-20,15.2
1736,Site1,2026-04-27,15.2
1736,Site1,2026-05-04,28.5
1736,Site1,2026-05-11,28.5
1736,Site1,2026-05-18,28.5
1736,Site1,2026-05-25,28.5
1736,Site1,2026-06-01,30.25
1736,Site1,2026-06-08,30.25
1736,Site1,2026-06-15,30.25
1736,Site1,2026-06-22,30.25
1736,Site1,2026-06-29,30.25
1736,Site1,2026-07-06,25.4
1736,Site1,2026-07-13,25.4
1736,Site1,2026-07-20,25.4
1736,Site1,2026-07-27,25.4
1736,Site1,2026-08-03,31.75
1736,Site1,2026-08-10,31.75
1736,Site1,2026-08-17,31.75
1736,Site1,2026-08-24,31.75
1736,Site1,2026-08-31,31.75
1736,Site1,2026-09-07,25.4
1736,Site1,2026-09-14,25.4
1736,Site1,2026-09-21,25.4
1736,Site1,2026-09-28,25.4
1736,Site1,2026-10-05,31.75
1736,Site1,2026-10-12,31.75
1736,Site1,2026-10-19,31.75
1736,Site1,2026-10-26,31.75
1736,Site1,2026-11-02,31.75
1736,Site1,2026-11-09,31.75
1736,Site1,2026-11-16,31.75
1736,Site1,2026-11-23,31.75
1736,Site1,2026-11-30,31.75
1736,Site1,2026-12-07,25.4
1736,Site1,2026-12-14,25.4
1736,Site1,2026-12-21,25.4
1736,Site1,2026-12-28,25.4
1737,Site1,2026-02-09,0.0
1737,Site1,2026-02-16,0.0
1737,Site1,2026-02-23,0.0
1737,Site1,2026-03-02,0.0
1737,Site1,2026-03-09,0.0
1737,Site1,2026-03-16,0.0
1737,Site1,2026-03-23,0.0
1737,Site1,2026-03-30,0.0
1737,Site1,2026-04-06,9.0
1737,Site1,2026-04-13,9.0
1737,Site1,2026-04-20,9.0
1737,Site1,2026-04-27,9.0
1737,Site1,2026-05-04,20.75
1737,Site1,2026-05-11,20.75
1737,Site1,2026-05-18,20.75
1737,Site1,2026-05-25,20.75
1737,Site1,2026-06-01,24.5
1737,Site1,2026-06-08,24.5
1737,Site1,2026-06-15,24.5
1737,Site1,2026-06-22,24.5
1737,Site1,2026-06-29,24.5
1737,Site1,2026-07-06,22.6
1737,Site1,2026-07-13,22.6
1737,Site1,2026-07-20,22.6
1737,Site1,2026-07-27,22.6
1737,Site1,2026-08-03,32.0
1737,Site1,2026-08-10,32.0
1737,Site1,2026-08-17,32.0
1737,Site1,2026-08-24,32.0
1737,Site1,2026-08-31,32.0
1737,Site1,2026-09-07,28.6
1737,Site1,2026-09-14,28.6
1737,Site1,2026-09-21,28.6
1737,Site1,2026-09-28,28.6
1737,Site1,2026-10-05,39.5
1737,Site1,2026-10-12,39.5
1737,Site1,2026-10-19,39.5
1737,Site1,2026-10-26,39.5
1737,Site1,2026-11-02,39.5
1737,Site1,2026-11-09,39.5
1737,Site1,2026-11-16,39.5
1737,Site1,2026-11-23,39.5
1737,Site1,2026-11-30,39.5
1737,Site1,2026-12-07,31.6
1737,Site1,2026-12-14,31.6
1737,Site1,2026-12-21,31.6
1737,Site1,2026-12-28,31.6
1738,Site1,2026-02-09,0.0
1738,Site1,2026-02-16,0.0
1738,Site1,2026-02-23,0.0
1738,Site1,2026-03-02,0.0
1738,Site1,2026-03-09,0.0
1738,Site1,2026-03-16,0.0
1738,Site1,2026-03-23,0.0
1738,Site1,2026-03-30,0.0
1738,Site1,2026-04-06,0.0
1738,Site1,2026-04-13,0.0
1738,Site1,2026-04-20,0.0
1738,Site1,2026-04-27,0.0
1738,Site1,2026-05-04,0.0
1738,Site1,2026-05-11,0.0
1738,Site1,2026-05-18,0.0
1738,Site1,2026-05-25,0.0
1738,Site1,2026-06-01,7.5
1738,Site1,2026-06-08,7.5
1738,Site1,2026-06-15,7.5
1738,Site1,2026-06-22,7.5
1738,Site1,2026-06-29,7.5
1738,Site1,2026-07-06,63.0
1738,Site1,2026-07-13,63.0
1738,Site1,2026-07-20,63.0
1738,Site1,2026-07-27,63.0
1738,Site1,2026-08-03,152.25
1738,Site1,2026-08-10,152.25
1738,Site1,2026-08-17,152.25
1738,Site1,2026-08-24,152.25
1738,Site1,2026-08-31,152.25
1738,Site1,2026-09-07,63.0
1738,Site1,2026-09-14,63.0
1738,Site1,2026-09-21,63.0
1738,Site1,2026-09-28,63.0
1738,Site1,2026-10-05,9.12
1738,Site1,2026-10-12,9.12
1738,Site1,2026-10-19,9.12
1738,Site1,2026-10-26,9.12
1738,Site1,2026-11-02,78.75
1738,Site1,2026-11-09,78.75
1738,Site1,2026-11-16,78.75
1738,Site1,2026-11-23,78.75
1738,Site1,2026-11-30,78.75
1738,Site1,2026-12-07,121.8
1738,Site1,2026-12-14,121.8
1738,Site1,2026-12-21,121.8
1738,Site1,2026-12-28,121.8
1739,Site1,2026-02-09,3.25
1739,Site1,2026-02-16,3.25
1739,Site1,2026-02-23,3.25
1739,Site1,2026-03-02,3.25
1739,Site1,2026-03-09,3.25
1739,Site1,2026-03-16,3.25
1739,Site1,2026-03-23,3.25
1739,Site1,2026-03-30,3.25
1739,Site1,2026-04-06,7.2
1739,Site1,2026-04-13,7.2
1739,Site1,2026-04-20,7.2
1739,Site1,2026-04-27,7.2
1739,Site1,2026-05-04,10.25
1739,Site1,2026-05-11,10.25
1739,Site1,2026-05-18,10.25
1739,Site1,2026-05-25,10.25
1739,Site1,2026-06-01,10.25
1739,Site1,2026-06-08,10.25
1739,Site1,2026-06-15,10.25
1739,Site1,2026-06-22,10.25
1739,Site1,2026-06-29,10.25
1739,Site1,2026-07-06,8.2
1739,Site1,2026-07-13,8.2
1739,Site1,2026-07-20,8.2
1739,Site1,2026-07-27,8.2
1739,Site1,2026-08-03,10.25
1739,Site1,2026-08-10,10.25
1739,Site1,2026-08-17,10.25
1739,Site1,2026-08-24,10.25
1739,Site1,2026-08-31,10.25
1739,Site1,2026-09-07,9.0
1739,Site1,2026-09-14,9.0
1739,Site1,2026-09-21,9.0
1739,Site1,2026-09-28,9.0
1739,Site1,2026-10-05,12.5
1739,Site1,2026-10-12,12.5
1739,Site1,2026-10-19,12.5
1739,Site1,2026-10-26,12.5
1739,Site1,2026-11-02,12.5
1739,Site1,2026-11-09,12.5
1739,Site1,2026-11-16,12.5
1739,Site1,2026-11-23,12.5
1739,Site1,2026-11-30,12.5
1739,Site1,2026-12-07,10.0
1739,Site1,2026-12-14,10.0
1739,Site1,2026-12-21,10.0
1739,Site1,2026-12-28,10.0
1740,Site1,2026-02-09,3.25
1740,Site1,2026-02-16,3.25
1740,Site1,2026-02-23,3.25
1740,Site1,2026-03-02,3.25
1740,Site1,2026-03-09,3.25
1740,Site1,2026-03-16,3.25
1740,Site1,2026-03-23,3.25
1740,Site1,2026-03-30,3.25
1740,Site1,2026-04-06,6.8
1740,Site1,2026-04-13,6.8
1740,Site1,2026-04-20,6.8
1740,Site1,2026-04-27,6.8
1740,Site1,2026-05-04,9.5
1740,Site1,2026-05-11,9.5
1740,Site1,2026-05-18,9.5
1740,Site1,2026-05-25,9.5
1740,Site1,2026-06-01,9.5
1740,Site1,2026-06-08,9.5
1740,Site1,2026-06-15,9.5
1740,Site1,2026-06-22,9.5
1740,Site1,2026-06-29,9.5
1740,Site1,2026-07-06,7.6
1740,Site1,2026-07-13,7.6
1740,Site1,2026-07-20,7.6
1740,Site1,2026-07-27,7.6
1740,Site1,2026-08-03,9.5
1740,Site1,2026-08-10,9.5
1740,Site1,2026-08-17,9.5
1740,Site1,2026-08-24,9.5
1740,Site1,2026-08-31,9.5
1740,Site1,2026-09-07,8.4
1740,Site1,2026-09-14,8.4
1740,Site1,2026-09-21,8.4
1740,Site1,2026-09-28,8.4
1740,Site1,2026-10-05,11.5
1740,Site1,2026-10-12,11.5
1740,Site1,2026-10-19,11.5
1740,Site1,2026-10-26,11.5
1740,Site1,2026-11-02,11.5
1740,Site1,2026-11-09,11.5
1740,Site1,2026-11-16,11.5
1740,Site1,2026-11-23,11.5
1740,Site1,2026-11-30,11.5
1740,Site1,2026-12-07,9.2
1740,Site1,2026-12-14,9.2
1740,Site1,2026-12-21,9.2
1740,Site1,2026-12-28,9.2
1741,Site1,2026-02-09,3.25
1741,Site1,2026-02-16,3.25
1741,Site1,2026-02-23,3.25
1741,Site1,2026-03-02,3.25
1741,Site1,2026-03-09,3.25
1741,Site1,2026-03-16,3.25
1741,Site1,2026-03-23,3.25
1741,Site1,2026-03-30,3.25
1741,Site1,2026-04-06,6.4
1741,Site1,2026-04-13,6.4
1741,Site1,2026-04-20,6.4
1741,Site1,2026-04-27,6.4
1741,Site1,2026-05-04,8.75
1741,Site1,2026-05-11,8.75
1741,Site1,2026-05-18,8.75
1741,Site1,2026-05-25,8.75
1741,Site1,2026-06-01,8.75
1741,Site1,2026-06-08,8.75
1741,Site1,2026-06-15,8.75
1741,Site1,2026-06-22,8.75
1741,Site1,2026-06-29,8.75
1741,Site1,2026-07-06,7.0
1741,Site1,2026-07-13,7.0
1741,Site1,2026-07-20,7.0
1741,Site1,2026-07-27,7.0
1741,Site1,2026-08-03,8.75
1741,Site1,2026-08-10,8.75
1741,Site1,2026-08-17,8.75
1741,Site1,2026-08-24,8.75
1741,Site1,2026-08-31,8.75
1741,Site1,2026-09-07,7.8
1741,Site1,2026-09-14,7.8
1741,Site1,2026-09-21,7.8
1741,Site1,2026-09-28,7.8
1741,Site1,2026-10-05,10.75
1741,Site1,2026-10-12,10.75
1741,Site1,2026-10-19,10.75
1741,Site1,2026-10-26,10.75
1741,Site1,2026-11-02,10.75
1741,Site1,2026-11-09,10.75
1741,Site1,2026-11-16,10.75
1741,Site1,2026-11-23,10.75
1741,Site1,2026-11-30,10.75
1741,Site1,2026-12-07,8.6
1741,Site1,2026-12-14,8.6
1741,Site1,2026-12-21,8.6
1741,Site1,2026-12-28,8.6
1742,Site1,2026-02-09,0.0
1742,Site1,2026-02-16,0.0
1742,Site1,2026-02-23,0.0
1742,Site1,2026-03-02,0.0
1742,Site1,2026-03-09,0.0
1742,Site1,2026-03-16,0.0
1742,Site1,2026-03-23,0.0
1742,Site1,2026-03-30,0.0
1742,Site1,2026-04-06,11.8
1742,Site1,2026-04-13,11.8
1742,Site1,2026-04-20,11.8
1742,Site1,2026-04-27,11.8
1742,Site1,2026-05-04,18.0
1742,Site1,2026-05-11,18.0
1742,Site1,2026-05-18,18.0
1742,Site1,2026-05-25,18.0
1742,Site1,2026-06-01,18.0
1742,Site1,2026-06-08,18.0
1742,Site1,2026-06-15,18.0
1742,Site1,2026-06-22,18.0
1742,Site1,2026-06-29,18.0
1742,Site1,2026-07-06,19.8
1742,Site1,2026-07-13,19.8
1742,Site1,2026-07-20,19.8
1742,Site1,2026-07-27,19.8
1742,Site1,2026-08-03,24.75
1742,Site1,2026-08-10,24.75
1742,Site1,2026-08-17,24.75
1742,Site1,2026-08-24,24.75
1742,Site1,2026-08-31,24.75
1742,Site1,2026-09-07,20.6
1742,Site1,2026-09-14,20.6
1742,Site1,2026-09-21,20.6
1742,Site1,2026-09-28,20.6
1742,Site1,2026-10-05,26.75
1742,Site1,2026-10-12,26.75
1742,Site1,2026-10-19,26.75
1742,Site1,2026-10-26,26.75
1742,Site1,2026-11-02,26.75
1742,Site1,2026-11-09,26.75
1742,Site1,2026-11-16,26.75
1742,Site1,2026-11-23,26.75
1742,Site1,2026-11-30,26.75
1742,Site1,2026-12-07,21.4
1742,Site1,2026-12-14,21.4
1742,Site1,2026-12-21,21.4
1742,Site1,2026-12-28,21.4
1743,Site1,2026-02-09,0.0
1743,Site1,2026-02-16,0.0
1743,Site1,2026-02-23,0.0
1743,Site1,2026-03-02,0.0
1743,Site1,2026-03-09,0.0
1743,Site1,2026-03-16,0.0
1743,Site1,2026-03-23,0.0
1743,Site1,2026-03-30,0.0
1743,Site1,2026-04-06,8.4
1743,Site1,2026-04-13,8.4
1743,Site1,2026-04-20,8.4
1743,Site1,2026-04-27,8.4
1743,Site1,2026-05-04,13.75
1743,Site1,2026-05-11,13.75
1743,Site1,2026-05-18,13.75
1743,Site1,2026-05-25,13.75
1743,Site1,2026-06-01,13.75
1743,Site1,2026-06-08,13.75
1743,Site1,2026-06-15,13.75
1743,Site1,2026-06-22,13.75
1743,Site1,2026-06-29,13.75
1743,Site1,2026-07-06,14.0
1743,Site1,2026-07-13,14.0
1743,Site1,2026-07-20,14.0
1743,Site1,2026-07-27,14.0
1743,Site1,2026-08-03,17.5
1743,Site1,2026-08-10,17.5
1743,Site1,2026-08-17,17.5
1743,Site1,2026-08-24,17.5
1743,Site1,2026-08-31,17.5
1743,Site1,2026-09-07,14.8
1743,Site1,2026-09-14,14.8
1743,Site1,2026-09-21,14.8
1743,Site1,2026-09-28,14.8
1743,Site1,2026-10-05,19.5
1743,Site1,2026-10-12,19.5
1743,Site1,2026-10-19,19.5
1743,Site1,2026-10-26,19.5
1743,Site1,2026-11-02,19.5
1743,Site1,2026-11-09,19.5
1743,Site1,2026-11-16,19.5
1743,Site1,2026-11-23,19.5
1743,Site1,2026-11-30,19.5
1743,Site1,2026-12-07,15.6
1743,Site1,2026-12-14,15.6
1743,Site1,2026-12-21,15.6
1743,Site1,2026-12-28,15.6
1744,Site1,2026-02-09,0.0
1744,Site1,2026-02-16,0.0
1744,Site1,2026-02-23,0.0
1744,Site1,2026-03-02,0.0
1744,Site1,2026-03-09,0.0
1744,Site1,2026-03-16,0.0
1744,Site1,2026-03-23,0.0
1744,Site1,2026-03-30,0.0
1744,Site1,2026-04-06,19.6
1744,Site1,2026-04-13,19.6
1744,Site1,2026-04-20,19.6
1744,Site1,2026-04-27,19.6
1744,Site1,2026-05-04,27.75
1744,Site1,2026-05-11,27.75
1744,Site1,2026-05-18,27.75
1744,Site1,2026-05-25,27.75
1744,Site1,2026-06-01,27.75
1744,Site1,2026-06-08,27.75
1744,Site1,2026-06-15,27.75
1744,Site1,2026-06-22,27.75
1744,Site1,2026-06-29,27.75
1744,Site1,2026-07-06,32.6
1744,Site1,2026-07-13,32.6
1744,Site1,2026-07-20,32.6
1744,Site1,2026-07-27,32.6
1744,Site1,2026-08-03,40.75
1744,Site1,2026-08-10,40.75
1744,Site1,2026-08-17,40.75
1744,Site1,2026-08-24,40.75
1744,Site1,2026-08-31,40.75
1744,Site1,2026-09-07,33.4
1744,Site1,2026-09-14,33.4
1744,Site1,2026-09-21,33.4
1744,Site1,2026-09-28,33.4
1744,Site1,2026-10-05,42.75
1744,Site1,2026-10-12,42.75
1744,Site1,2026-10-19,42.75
1744,Site1,2026-10-26,42.75
1744,Site1,2026-11-02,42.75
1744,Site1,2026-11-09,42.75
1744,Site1,2026-11-16,42.75
1744,Site1,2026-11-23,42.75
1744,Site1,2026-11-30,42.75
1744,Site1,2026-12-07,34.2
1744,Site1,2026-12-14,34.2
1744,Site1,2026-12-21,34.2
1744,Site1,2026-12-28,34.2
1745,Site1,2026-02-09,0.0
1745,Site1,2026-02-16,0.0
1745,Site1,2026-02-23,0.0
1745,Site1,2026-03-02,0.0
1745,Site1,2026-03-09,0.0
1745,Site1,2026-03-16,0.0
1745,Site1,2026-03-23,0.0
1745,Site1,2026-03-30,0.0
1745,Site1,2026-04-06,7.4
1745,Site1,2026-04-13,7.4
1745,Site1,2026-04-20,7.4
1745,Site1,2026-04-27,7.4
1745,Site1,2026-05-04,12.5
1745,Site1,2026-05-11,12.5
1745,Site1,2026-05-18,12.5
1745,Site1,2026-05-25,12.5
1745,Site1,2026-06-01,12.5
1745,Site1,2026-06-08,12.5
1745,Site1,2026-06-15,12.5
1745,Site1,2026-06-22,12.5
1745,Site1,2026-06-29,12.5
1745,Site1,2026-07-06,12.6
1745,Site1,2026-07-13,12.6
1745,Site1,2026-07-20,12.6
1745,Site1,2026-07-27,12.6
1745,Site1,2026-08-03,15.75
1745,Site1,2026-08-10,15.75
1745,Site1,2026-08-17,15.75
1745,Site1,2026-08-24,15.75
1745,Site1,2026-08-31,15.75
1745,Site1,2026-09-07,13.2
1745,Site1,2026-09-14,13.2
1745,Site1,2026-09-21,13.2
1745,Site1,2026-09-28,13.2
1745,Site1,2026-10-05,17.5
1745,Site1,2026-10-12,17.5
1745,Site1,2026-10-19,17.5
1745,Site1,2026-10-26,17.5
1745,Site1,2026-11-02,17.5
1745,Site1,2026-11-09,17.5
1745,Site1,2026-11-16,17.5
1745,Site1,2026-11-23,17.5
1745,Site1,2026-11-30,17.5
1745,Site1,2026-12-07,14.0
1745,Site1,2026-12-14,14.0
1745,Site1,2026-12-21,14.0
1745,Site1,2026-12-28,14.0
1746,Site1,2026-02-09,5.0
1746,Site1,2026-02-16,5.0
1746,Site1,2026-02-23,5.0
1746,Site1,2026-03-02,5.0
1746,Site1,2026-03-09,5.0
1746,Site1,2026-03-16,5.0
1746,Site1,2026-03-23,5.0
1746,Site1,2026-03-30,5.0
1746,Site1,2026-04-06,9.0
1746,Site1,2026-04-13,9.0
1746,Site1,2026-04-20,9.0
1746,Site1,2026-04-27,9.0
1746,Site1,2026-05-04,11.25
1746,Site1,2026-05-11,11.25
1746,Site1,2026-05-18,11.25
1746,Site1,2026-05-25,11.25
1746,Site1,2026-06-01,12.25
1746,Site1,2026-06-08,12.25
1746,Site1,2026-06-15,12.25
1746,Site1,2026-06-22,12.25
1746,Site1,2026-06-29,12.25
1746,Site1,2026-07-06,12.4
1746,Site1,2026-07-13,12.4
1746,Site1,2026-07-20,12.4
1746,Site1,2026-07-27,12.4
1746,Site1,2026-08-03,15.5
1746,Site1,2026-08-10,15.5
1746,Site1,2026-08-17,15.5
1746,Site1,2026-08-24,15.5
1746,Site1,2026-08-31,15.5
1746,Site1,2026-09-07,12.4
1746,Site1,2026-09-14,12.4
1746,Site1,2026-09-21,12.4
1746,Site1,2026-09-28,12.4
1746,Site1,2026-10-05,15.5
1746,Site1,2026-10-12,15.5
1746,Site1,2026-10-19,15.5
1746,Site1,2026-10-26,15.5
1746,Site1,2026-11-02,15.5
1746,Site1,2026-11-09,15.5
1746,Site1,2026-11-16,15.5
1746,Site1,2026-11-23,15.5
1746,Site1,2026-11-30,15.5
1746,Site1,2026-12-07,12.4
1746,Site1,2026-12-14,12.4
1746,Site1,2026-12-21,12.4
1746,Site1,2026-12-28,12.4
1747,Site1,2026-02-09,0.0
1747,Site1,2026-02-16,0.0
1747,Site1,2026-02-23,0.0
1747,Site1,2026-03-02,0.0
1747,Site1,2026-03-09,0.0
1747,Site1,2026-03-16,0.0
1747,Site1,2026-03-23,0.0
1747,Site1,2026-03-30,0.0
1747,Site1,2026-04-06,7.0
1747,Site1,2026-04-13,7.0
1747,Site1,2026-04-20,7.0
1747,Site1,2026-04-27,7.0
1747,Site1,2026-05-04,8.75
1747,Site1,2026-05-11,8.75
1747,Site1,2026-05-18,8.75
1747,Site1,2026-05-25,8.75
1747,Site1,2026-06-01,10.25
