annee_sem,code_article,code_site,ventes,appros,stock,ventes_prev,couverture,stock_init,ventes_cum,appros_cum
2026-19,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-20,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-21,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-22,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-23,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-24,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-25,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-26,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-27,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-28,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-29,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-30,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-31,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-32,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-33,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-34,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-35,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-36,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-37,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-38,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-39,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-40,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-41,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-42,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-43,1688,Site1,0.0,0.0,2964.0,0.0,,2964.0,0.0,0.0
2026-07,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-08,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-09,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-10,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-11,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-12,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-13,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-14,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-15,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-16,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-17,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-18,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-19,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-20,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-21,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-22,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-23,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-24,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-25,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-26,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-27,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-28,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-29,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-30,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-31,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-32,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-33,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-34,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-35,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-36,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-37,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-38,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-39,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-40,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-41,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-42,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-43,1689,Site1,0.0,0.0,408.0,0.0,,408.0,0.0,0.0
2026-07,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-08,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-09,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-10,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-11,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-12,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-13,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-14,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-15,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-16,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-17,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-18,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-19,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-20,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-21,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-22,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-23,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-24,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-25,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-26,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-27,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-28,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-29,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-30,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-31,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-32,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-33,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-34,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-35,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-36,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-37,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-38,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-39,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-40,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-41,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-42,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-43,1692,Site1,0.0,0.0,41.0,0.0,,41.0,0.0,0.0
2026-07,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-08,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-09,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-10,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-11,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-12,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-13,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-14,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-15,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-16,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-17,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-18,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-19,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-20,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-21,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-22,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-23,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-24,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-25,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-26,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-27,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-28,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-29,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-30,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-31,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-32,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-33,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-34,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-35,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-36,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-37,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-38,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-39,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-40,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-41,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-42,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-43,1697,Site1,0.0,0.0,132.0,0.0,,132.0,0.0,0.0
2026-07,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-08,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-09,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-10,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-11,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-12,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-13,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-14,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-15,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-16,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-17,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-18,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-19,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-20,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-21,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-22,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-23,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-24,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-25,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-26,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-27,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-28,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-29,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-30,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-31,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-32,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-33,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-34,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-35,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-36,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-37,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-38,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-39,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-40,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-41,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-42,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-43,1698,Site1,0.0,0.0,780.0,0.0,,780.0,0.0,0.0
2026-07,1699,Site1,400.0,0.0,6700.0,400.0,16.75,7100.0,400.0,0.0
2026-08,1699,Site1,400.0,0.0,6300.0,400.0,15.75,7100.0,800.0,0.0
2026-09,1699,Site1,400.0,0.0,5900.0,400.0,14.75,7100.0,1200.0,0.0
2026-10,1699,Site1,400.0,0.0,5500.0,400.0,13.75,7100.0,1600.0,0.0
2026-11,1699,Site1,400.0,0.0,5100.0,400.0,12.75,7100.0,2000.0,0.0
2026-12,1699,Site1,400.0,0.0,4700.0,400.0,11.75,7100.0,2400.0,0.0
2026-13,1699,Site1,400.0,0.0,4300.0,400.0,10.75,7100.0,2800.0,0.0
2026-14,1699,Site1,400.0,2964.0,6864.0,400.0,17.16,7100.0,3200.0,2964.0
2026-15,1699,Site1,320.0,0.0,6544.0,391.11,16.73,7100.0,3520.0,2964.0
2026-16,1699,Site1,320.0,0.0,6224.0,384.0,16.21,7100.0,3840.0,2964.0
2026-17,1699,Site1,320.0,0.0,5904.0,378.18,15.61,7100.0,4160.0,2964.0
2026-18,1699,Site1,320.0,0.0,5584.0,373.33,14.96,7100.0,4480.0,2964.0
2026-19,1699,Site1,400.0,0.0,5184.0,375.38,13.81,7100.0,4880.0,2964.0
2026-20,1699,Site1,400.0,0.0,4784.0,377.14,12.68,7100.0,5280.0,2964.0
2026-21,1699,Site1,400.0,0.0,4384.0,378.67,11.58,7100.0,5680.0,2964.0
2026-22,1699,Site1,400.0,0.0,3984.0,380.0,10.48,7100.0,6080.0,2964.0
2026-23,1699,Site1,400.0,0.0,3584.0,381.18,9.4,7100.0,6480.0,2964.0
2026-24,1699,Site1,400.0,0.0,3184.0,382.22,8.33,7100.0,6880.0,2964.0
2026-25,1699,Site1,400.0,0.0,2784.0,383.16,7.27,7100.0,7280.0,2964.0
2026-26,1699,Site1,400.0,0.0,2384.0,384.0,6.21,7100.0,7680.0,2964.0
2026-27,1699,Site1,400.0,0.0,1984.0,384.76,5.16,7100.0,8080.0,2964.0
2026-28,1699,Site1,320.0,0.0,1664.0,381.82,4.36,7100.0,8400.0,2964.0
2026-29,1699,Site1,320.0,0.0,1344.0,379.13,3.54,7100.0,8720.0,2964.0
2026-30,1699,Site1,320.0,0.0,1024.0,376.67,2.72,7100.0,9040.0,2964.0
2026-31,1699,Site1,320.0,0.0,704.0,374.4,1.88,7100.0,9360.0,2964.0
2026-32,1699,Site1,400.0,0.0,304.0,375.38,0.81,7100.0,9760.0,2964.0
2026-33,1699,Site1,400.0,0.0,-96.0,376.3,-0.26,7100.0,10160.0,2964.0
2026-34,1699,Site1,400.0,0.0,-496.0,377.14,-1.32,7100.0,10560.0,2964.0
2026-35,1699,Site1,400.0,0.0,-896.0,377.93,-2.37,7100.0,10960.0,2964.0
2026-36,1699,Site1,400.0,0.0,-1296.0,378.67,-3.42,7100.0,11360.0,2964.0
2026-37,1699,Site1,320.0,0.0,-1616.0,376.77,-4.29,7100.0,11680.0,2964.0
2026-38,1699,Site1,320.0,0.0,-1936.0,375.0,-5.16,7100.0,12000.0,2964.0
2026-39,1699,Site1,320.0,0.0,-2256.0,373.33,-6.04,7100.0,12320.0,2964.0
2026-40,1699,Site1,320.0,0.0,-2576.0,371.76,-6.93,7100.0,12640.0,2964.0
2026-41,1699,Site1,400.0,0.0,-2976.0,372.57,-7.99,7100.0,13040.0,2964.0
2026-42,1699,Site1,400.0,0.0,-3376.0,373.33,-9.04,7100.0,13440.0,2964.0
2026-43,1699,Site1,400.0,0.0,-3776.0,374.05,-10.09,7100.0,13840.0,2964.0
2026-07,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-08,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-09,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-10,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-11,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-12,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-13,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-14,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-15,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-16,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-17,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-18,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-19,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-20,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-21,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-22,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-23,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-24,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-25,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-26,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-27,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-28,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-29,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-30,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-31,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-32,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-33,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-34,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-35,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-36,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-37,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-38,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-39,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-40,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-41,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-42,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-43,1700,Site1,0.0,0.0,191.0,0.0,,191.0,0.0,0.0
2026-07,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-08,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-09,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-10,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-11,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-12,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-13,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-14,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-15,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-16,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-17,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-18,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-19,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-20,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-21,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-22,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-23,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-24,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-25,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-26,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-27,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-28,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-29,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-30,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-31,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-32,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-33,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-34,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-35,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-36,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-37,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-38,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-39,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-40,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-41,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-42,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-43,1705,Site3,0.0,0.0,297.0,0.0,,297.0,0.0,0.0
2026-07,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-08,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-09,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-10,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-11,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-12,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-13,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-14,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-15,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-16,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-17,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-18,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-19,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-20,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-21,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-22,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-23,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-24,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-25,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-26,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-27,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-28,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-29,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-30,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-31,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-32,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-33,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-34,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-35,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-36,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-37,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-38,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-39,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-40,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-41,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-42,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-43,1710,Site1,0.0,0.0,127.0,0.0,,127.0,0.0,0.0
2026-07,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-08,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-09,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-10,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-11,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-12,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-13,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-14,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-15,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-16,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
2026-17,1711,Site1,0.0,0.0,90.0,0.0,,90.0,0.0,0.0
